"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","date","time"
"2426",2426,"@megabus @MegabusHelp I paid extra for a reserved seat, but Driver said no. Can someone check? 45-7169-041716-M8R-1400-CHI-IOW",FALSE,0,"megabus","2016-04-17 19:10:00",FALSE,NA,721777977680387968,30965315,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","degeneratebliss",0,FALSE,FALSE,NA,NA,"04/17/16","19:10"
"2427",2427,"This megabus toilet is making me one to jump off the Severn bridge",FALSE,2,NA,"2016-04-17 19:08:00",FALSE,NA,721777496212054016,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LeahxFaithx",0,FALSE,FALSE,NA,NA,"04/17/16","19:08"
"2428",2428,"Megabus Masturbator Terrifies Woman In 3 Hour Ride From Hell: Cops - https://t.co/bhbiiUdCev",FALSE,0,NA,"2016-04-17 19:06:00",FALSE,NA,721776942077320960,NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","SouthFLawyers",0,FALSE,FALSE,NA,NA,"04/17/16","19:06"
"2429",2429,"When you get you're own seat on the megabus ’Ê_’«Ò",FALSE,0,NA,"2016-04-17 19:05:00",FALSE,NA,721776723902144000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AarthiSrini96",0,FALSE,FALSE,NA,NA,"04/17/16","19:05"
"2430",2430,"@burtmakai Hello, can you please follow and DM us with your reservation numbers.",FALSE,0,"burtmakai","2016-04-17 19:02:00",FALSE,7.22e+17,721775946945179008,34389939,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","megabus",0,FALSE,FALSE,NA,NA,"04/17/16","19:02"
"2431",2431,"Broken @megabus in between Chattanooga and Atlanta. Bus driver has said nothing to us. No response from @megabus #worstbusinessever",FALSE,0,NA,"2016-04-17 18:59:00",FALSE,NA,721775089147059968,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","burtmakai",0,FALSE,FALSE,NA,NA,"04/17/16","18:59"
"2432",2432,"@megabus why is it everytime we ride I have we have to take an over 1hr break to change drivers?",FALSE,2,"megabus","2016-04-17 18:57:00",FALSE,NA,721774570722745856,30965315,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","redcarolina",0,FALSE,FALSE,NA,NA,"04/17/16","18:57"
"2433",2433,"It starts with a night on @Megabus &amp; ends with a night at a #winery Read here-Finding #France https://t.co/4WzJUMO7vg #Travel #Blog #Photos",FALSE,2,NA,"2016-04-17 18:54:00",FALSE,NA,721773853941374080,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MissMapsMarvels",0,FALSE,FALSE,NA,NA,"04/17/16","18:54"
"2434",2434,"Listening to my #terencemckenna archive on a #megabus to #Florida , it's getting warmer. #DiamondDirk",FALSE,1,NA,"2016-04-17 18:52:00",FALSE,NA,721773412281150976,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DiamondDirk",0,FALSE,FALSE,NA,NA,"04/17/16","18:52"
"2435",2435,"Man Arrested for Masturbating on a Megabu... https://t.co/RTBpSdJKx6 via @vladtv #news | https://t.co/GRNarl3Ng6 https://t.co/2fl1hRhozZ",FALSE,0,NA,"2016-04-17 18:50:00",FALSE,NA,721772761706695936,NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","therealnervin",0,FALSE,FALSE,NA,NA,"04/17/16","18:50"
"2436",2436,"@Velocirobot I'll try. Is there a megabus to sheff from birmingham?",FALSE,0,"Velocirobot","2016-04-17 18:46:00",FALSE,7.22e+17,721771891355171968,2990964521,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BigOwainFan",0,FALSE,FALSE,NA,NA,"04/17/16","18:46"
"2437",2437,"RT @megabusuk: Book early and you could get your hands on one of our å£3 fares.  T&amp;Cs apply. For more info visit https://t.co/YmoDYwplzm",FALSE,0,NA,"2016-04-17 18:42:00",FALSE,NA,721770948677016960,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","gwraighen",2,TRUE,FALSE,NA,NA,"04/17/16","18:42"
"2438",2438,"I just witnessed megabus privilege and it was sick!!! Hahaha fuck I hate everyone!!! Uptalk!! Then the chick said ""gross"" under her breath!!",FALSE,0,NA,"2016-04-17 18:38:00",FALSE,NA,721769905113182080,NA,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for iPhone</a>","thesilentshore",0,FALSE,FALSE,NA,NA,"04/17/16","18:38"
"2439",2439,"I think going on a coach to and from Spain on tour has made megabus journeys a piece of red velvet for me.",FALSE,1,NA,"2016-04-17 18:35:00",FALSE,NA,721769169914633984,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CMOyeks",0,FALSE,FALSE,NA,NA,"04/17/16","18:35"
"2440",2440,"Rules of the megabus: common courtesy, hold off on your profanity, DO NOT USE THE FRONT STAIRS, use common sense &amp; use your survival skills",FALSE,4,NA,"2016-04-17 18:28:00",FALSE,NA,721767346189241856,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KariannMano",0,FALSE,FALSE,NA,NA,"04/17/16","18:28"
"2441",2441,"The joys of megabus, how I have missed thee...",FALSE,1,NA,"2016-04-17 18:28:00",FALSE,NA,721767290702807040,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","steve_edws",0,FALSE,FALSE,NA,NA,"04/17/16","18:28"
"2442",2442,"The megabus just always smell like garbage man",FALSE,0,NA,"2016-04-17 18:24:00",FALSE,NA,721766272585900032,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_MissMD",0,FALSE,FALSE,NA,NA,"04/17/16","18:24"
"2443",2443,"Okay megabus roulette: Don't let me sit next to the hippie that SKIPPED down the street to the stop. Give me the Jew or the lipstick girl",FALSE,1,NA,"2016-04-17 18:22:00",FALSE,NA,721765797509667968,NA,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for iPhone</a>","thesilentshore",0,FALSE,FALSE,NA,NA,"04/17/16","18:22"
"2444",2444,"Hungover On A Megabus: The Chronicles",FALSE,2,NA,"2016-04-17 18:20:00",FALSE,NA,721765315667968000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pachoossey",0,FALSE,FALSE,NA,NA,"04/17/16","18:20"
"2445",2445,"@ross_lawrence @GWRHelp well I was going to get the megabus (sooo much better) but that ran out of ticket! So the train had to do ’Ê_’ü´",FALSE,1,"ross_lawrence","2016-04-17 18:20:00",FALSE,7.22e+17,721765173770502144,315868502,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YouMeAtLois",0,FALSE,FALSE,NA,NA,"04/17/16","18:20"
"2446",2446,"RT @megabusuk: Book early and you could get your hands on one of our å£3 fares.  T&amp;Cs apply. For more info visit https://t.co/YmoDYwplzm",FALSE,0,NA,"2016-04-17 18:16:00",FALSE,NA,721764247328399104,NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","StagecoachRT",2,TRUE,FALSE,NA,NA,"04/17/16","18:16"
"2447",2447,"And of course, when I say inescapable nightmare, in talking about the megabus",FALSE,0,NA,"2016-04-17 18:15:00",FALSE,NA,721764097616952960,NA,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for iPhone</a>","thesilentshore",0,FALSE,FALSE,NA,NA,"04/17/16","18:15"
"2448",2448,"Book early and you could get your hands on one of our å£3 fares.  T&amp;Cs apply. For more info visit https://t.co/YmoDYwplzm",FALSE,1,NA,"2016-04-17 18:15:00",FALSE,NA,721763999604412032,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","megabusuk",2,FALSE,FALSE,NA,NA,"04/17/16","18:15"
"2449",2449,"RT @HectorKilgoe: There should be drinks available on @megabus, since they insist on making you bake in the hot sun before letting you on t‰Û_",FALSE,0,NA,"2016-04-17 18:13:00",FALSE,NA,721763479258988032,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rihy0nce",1,TRUE,FALSE,NA,NA,"04/17/16","18:13"
"2450",2450,"RT @OliviaLeck: Jess misses the megabus 
""My fucking salad is gonna go off in the fridge""",FALSE,0,NA,"2016-04-17 18:12:00",FALSE,NA,721763269137080064,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jessholman_",1,TRUE,FALSE,NA,NA,"04/17/16","18:12"
"2451",2451,"Jess misses the megabus 
""My fucking salad is gonna go off in the fridge""",FALSE,7,NA,"2016-04-17 18:10:00",FALSE,NA,721762895969787008,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OliviaLeck",1,FALSE,FALSE,NA,NA,"04/17/16","18:10"
"2452",2452,"So it looks like @RachJBurns and I will be spending the morning of our 5th wedding anniversary on a Megabus. Who says romance is dead?!",FALSE,1,NA,"2016-04-17 18:08:00",FALSE,NA,721762341713480960,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","retlivdead",0,FALSE,FALSE,NA,NA,"04/17/16","18:08"
"2453",2453,"@kcdamm @pizzamanges I think Peter should hop on the skull&amp;bones transporter (note the SKULL under flesh of mascot) megabus",FALSE,0,"kcdamm","2016-04-17 18:08:00",FALSE,7.22e+17,721762156941683968,423118274,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iëÙS</a>","emmets",1,FALSE,FALSE,NA,NA,"04/17/16","18:08"
"2454",2454,"Just passed the Megabus",FALSE,0,NA,"2016-04-17 18:02:00",FALSE,NA,721760873316920960,NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","DrewURattenchun",0,FALSE,FALSE,NA,NA,"04/17/16","18:02"
"2455",2455,"So tired I might be about to become the first person to fall asleep and miss their stop on a megabus.",FALSE,0,NA,"2016-04-17 18:00:00",FALSE,NA,721760284986183040,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","swebennett",0,FALSE,FALSE,NA,NA,"04/17/16","18:00"
"2456",2456,"Time for Blue &amp; White recaps as I sit on this megabus.",FALSE,0,NA,"2016-04-17 17:47:00",FALSE,NA,721757081586528000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_QueenHadassah",1,FALSE,FALSE,NA,NA,"04/17/16","17:47"
"2457",2457,"@_QueenHadassah bruuuuh megabus lies when they say they have wifi",FALSE,0,"_QueenHadassah","2016-04-17 17:47:00",FALSE,7.22e+17,721756934123187968,64086159,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoFawesome",0,FALSE,FALSE,NA,NA,"04/17/16","17:47"
"2458",2458,"Why @megabus is a safe, budget-friendly #roadtrip alternative https://t.co/GH4oqDxMy4 #travel #ad https://t.co/Gdba5WgsX5 by @backroadplanet",FALSE,1,NA,"2016-04-17 17:45:00",FALSE,NA,721756438528408960,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","AndrejaJourneys",0,FALSE,FALSE,NA,NA,"04/17/16","17:45"
"2459",2459,"I've just missed the megabus by one minute because I got my suitcase locked in a locker in Meadowhall :)",FALSE,2,NA,"2016-04-17 17:41:00",FALSE,NA,721755353885646080,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jessholman_",0,FALSE,FALSE,NA,NA,"04/17/16","17:41"
"2460",2460,"@lagerlout1966 Think it'd been quicker !! Got the Megabus ’Ê_’üâ’Ê_’üâ",FALSE,1,"lagerlout1966","2016-04-17 17:36:00",FALSE,7.22e+17,721754317594737920,2860547993,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","QprColin",0,FALSE,FALSE,NA,NA,"04/17/16","17:36"
"2461",2461,"Screaming child on every damn megabus this week. Seriously ban them or ban the idiotic parents who put the poor kids through it.",FALSE,0,NA,"2016-04-17 17:36:00",FALSE,NA,721754163298844032,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ItsKimmieMac",0,FALSE,FALSE,NA,NA,"04/17/16","17:36"
"2462",2462,"There should be drinks available on @megabus, since they insist on making you bake in the hot sun before letting you on the always-late bus.",FALSE,0,NA,"2016-04-17 17:32:00",FALSE,NA,721753266086919936,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HectorKilgoe",1,FALSE,FALSE,NA,NA,"04/17/16","17:32"
"2463",2463,"@megabusuk why has your megabus 5:40 to glasgow from Manchester decided to just stop and start without telling us why ?",FALSE,0,"megabusuk","2016-04-17 17:29:00",FALSE,NA,721752458448478080,210765002,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ItsKimmieMac",0,FALSE,FALSE,NA,NA,"04/17/16","17:29"
"2464",2464,"The 1:10 @megabus to Boston is finally leaving at 1:25. So typical. Terrible.",FALSE,0,"HectorKilgoe","2016-04-17 17:26:00",FALSE,7.22e+17,721751736424259072,319149348,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HectorKilgoe",0,FALSE,FALSE,NA,NA,"04/17/16","17:26"
"2465",2465,"Finally got on the 1:10 @megabus at 1:18. Who knows what time it'll leave? And I'm sure it isn't going to arrive on time.",FALSE,1,NA,"2016-04-17 17:21:00",FALSE,NA,721750404535607040,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HectorKilgoe",0,FALSE,FALSE,NA,NA,"04/17/16","17:21"
"2466",2466,"lmfao why is the megabus so cheap",FALSE,0,NA,"2016-04-17 17:15:00",FALSE,NA,721748963057995008,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2medda",0,FALSE,FALSE,NA,NA,"04/17/16","17:15"
"2467",2467,"#Carpool #Bryan - #Megabus #Austin I am an internacional traveler stuck in Bryan Tx please help me out https://t.co/WsDEQSHRIP #rideshare",FALSE,0,NA,"2016-04-17 17:10:00",FALSE,NA,721747553155329920,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","carpoolworld",0,FALSE,FALSE,NA,NA,"04/17/16","17:10"
"2468",2468,"One last megabus then it's all over. Bye bye tour.",FALSE,1,NA,"2016-04-17 17:09:00",FALSE,NA,721747319075548928,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ItsKimmieMac",0,FALSE,FALSE,NA,NA,"04/17/16","17:09"
"2469",2469,"Man Arrested for Masturbating on a Megabus for Three Hours Straight https://t.co/NCAls5cfbF",FALSE,0,NA,"2016-04-17 17:04:00",FALSE,NA,721746172642070016,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NewbornMade",0,FALSE,FALSE,NA,NA,"04/17/16","17:04"
"2470",2470,"@JacksZzzonked go to Leeds or Manc and then get a megabus or coach lad",FALSE,0,"JacksZzzonked","2016-04-17 16:57:00",FALSE,7.22e+17,721744357355819008,245086367,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","rachelfats",0,FALSE,FALSE,NA,NA,"04/17/16","16:57"
"2471",2471,"@helter_skeleton Don't insult my dearest Megabus!",FALSE,0,"helter_skeleton","2016-04-17 16:52:00",FALSE,7.21e+17,721743166500696064,2444278124,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nckcrbn",0,FALSE,FALSE,NA,NA,"04/17/16","16:52"
"2472",2472,"#LattooRepublic Man Arrested for Masturbating on a Megabus for Three Hours Straight: According to... https://t.co/OXznOYWc6U #TheIrfanism",FALSE,0,NA,"2016-04-17 16:50:00",FALSE,NA,721742525996792960,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","iffirepublic",0,FALSE,FALSE,NA,NA,"04/17/16","16:50"
"2473",2473,"My $24 seat on @FlyFrontier feels exactly how you would expect. Still beats the Megabus.",FALSE,1,NA,"2016-04-17 16:43:00",FALSE,NA,721740907440140032,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cvnorman",0,FALSE,FALSE,NA,NA,"04/17/16","16:43"
"2474",2474,"RT @KathleenMace: Man Arrested for Masturbating on a Megabus for Three Hours Straight https://t.co/gKX5WQGkcB https://t.co/WdC2g5ER4D",FALSE,0,NA,"2016-04-17 16:43:00",FALSE,NA,721740851945188992,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DJBJillers",1,TRUE,FALSE,NA,NA,"04/17/16","16:43"
"2475",2475,"Riding megabus first time were 20m from houston but apparently theres wheel problems on the. Us its so tilted side waysits as if we have no",FALSE,0,NA,"2016-04-17 16:40:00",FALSE,NA,721740183855632000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheDon_323",0,FALSE,FALSE,NA,NA,"04/17/16","16:40"
"2476",2476,"On the megabus from East Midlands parkway. The guy behind me STINKS of weed. So much in feeling lightheaded... ’Ê_’üá",FALSE,1,NA,"2016-04-17 16:38:00",FALSE,NA,721739664781086080,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Danielswhi",0,FALSE,FALSE,NA,NA,"04/17/16","16:38"
"2477",2477,"@megabus @Ethan_Palm just passed by your guys bus! https://t.co/M4whwokcoo",FALSE,1,"megabus","2016-04-17 16:37:00",FALSE,7.22e+17,721739451437715072,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MedinaDamian",0,FALSE,FALSE,NA,NA,"04/17/16","16:37"
"2478",2478,"@Ethan_Palm Thank you for informing us. Please send me your reservation number in a DM to investigate this issue",FALSE,0,"Ethan_Palm","2016-04-17 16:26:00",FALSE,7.22e+17,721736538674094080,241006283,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","megabus",0,FALSE,FALSE,NA,NA,"04/17/16","16:26"
"2479",2479,"Lmaooooo RT @vladtv: Man Arrested for Masturbating on a Megabus for Three Hours Straight https://t.co/QmcylezcAf https://t.co/Z0xJ8A3ckx",FALSE,0,NA,"2016-04-17 16:25:00",FALSE,NA,721736420956728960,NA,"<a href=""http://tweetlogix.com"" rel=""nofollow"">Tweetlogix</a>","DrugsDibiase",0,FALSE,FALSE,NA,NA,"04/17/16","16:25"
"2480",2480,"on the megabus https://t.co/TzNiacaeMr",FALSE,10,NA,"2016-04-17 16:20:00",FALSE,NA,721735199755792000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jessholman_",0,FALSE,FALSE,NA,NA,"04/17/16","16:20"
"2481",2481,"@megabus currently stranded on the side of 101 because of your poor vehicle maintenance",FALSE,0,"megabus","2016-04-17 16:17:00",FALSE,NA,721734366179627008,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ethan_Palm",0,FALSE,FALSE,NA,NA,"04/17/16","16:17"
"2482",2482,"""Megabus Masturbator Terrifies Woman In 3 Hour Ride From Hell: Cops"" - https://t.co/5j70ESABu4",FALSE,0,NA,"2016-04-17 16:14:00",FALSE,NA,721733650203553024,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OnlyThePoets",0,FALSE,FALSE,NA,NA,"04/17/16","16:14"
"2483",2483,"RT @HuffPostCrime: Megabus masturbator terrifies woman in 3 hour ride from hell, cops say https://t.co/cxLMdwSr05",FALSE,0,NA,"2016-04-17 16:14:00",FALSE,NA,721733514190651008,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Its_CoachBakari",8,TRUE,FALSE,NA,NA,"04/17/16","16:14"
"2484",2484,"@JDogNAsian In order to further assist you please send us a DM with your reservation number",FALSE,0,"JDogNAsian","2016-04-17 16:13:00",FALSE,7.22e+17,721733440006144000,355114154,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","megabus",0,FALSE,FALSE,NA,NA,"04/17/16","16:13"
"2485",2485,"RT @SheraKoziak: Man Arrested for Masturbating on a Megabus for Three Hours Straight https://t.co/W8WfJd9jfP",FALSE,0,NA,"2016-04-17 16:13:00",FALSE,NA,721733381717900928,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LabacikDaniel",1,TRUE,FALSE,NA,NA,"04/17/16","16:13"
"2486",2486,"RT @SheraKoziak: Man Arrested for Masturbating on a Megabus for Three Hours Straight https://t.co/7436Iw9rhR",FALSE,0,NA,"2016-04-17 16:09:00",FALSE,NA,721732376955591936,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","uglybutler1",3,TRUE,FALSE,NA,NA,"04/17/16","16:09"
